Microns Throughput
2.2963553049999996 0.0
2.2979633969999997 0.0
2.299571489 7.222730997421457e-07
2.301179581 1.2878903623177252e-06
2.3027876729999996 7.688693759399596e-07
2.304395765 2.2701407249501677e-07
2.3060038570000003 1.3993155478018122e-07
2.307611949 2.5825422062716636e-07
2.309220041 8.990873839181122e-07
2.310828133 3.804069156610929e-06
2.312436225 1.8378970598555997e-06
2.314044317 1.2756995510736157e-06
2.3156524089999997 1.8656472307198581e-06
2.3172605010000003 4.564273321112668e-06
2.318868592 1.4173923861019917e-05
2.3204766840000004 1.3012054228389339e-05
2.322084776 1.2843650787366483e-05
2.323692868 1.4327511442517494e-05
2.32530096 2.0939719135354348e-05
2.326909052 2.7759060130373746e-05
2.328517144 3.730427487707177e-05
2.3301252359999998 4.9389001273643427e-05
2.331733328 5.3115931039281704e-05
2.33334142 4.884466898845306e-05
2.334949512 4.526929361751182e-05
2.3365576040000002 5.990778089072223e-05
2.338165696 9.033363340421614e-05
2.339773788 0.0001329609165708845
2.3413818799999997 9.962446609901418e-05
2.342989972 8.663898324687017e-05
2.344598064 9.356124087643045e-05
2.346206156 0.0001238142833043869
2.347814248 0.0001856199097213616
2.3494223400000003 0.00018469415635715062
2.3510304310000003 0.00017827006441424397
2.352638523 0.0001817440854600016
2.354246615 0.00022198037647459297
2.3558547069999998 0.0002721014120500437
2.357462799 0.0003368886060445207
2.359070891 0.0003971035826063968
2.3606789829999997 0.000460697485664298
2.3622870750000002 0.0005417642271386067
2.363895167 0.0006245640100069691
2.365503259 0.0007499376234584035
2.367111351 0.0009648763541034296
2.368719443 0.0012164036225879788
2.370327535 0.0015081601871871333
2.371935627 0.0017738205948522865
2.3735437189999997 0.00211070902190881
2.3751518110000003 0.0026112204403019625
2.376759903 0.003249160659852516
2.378367995 0.004038971726438508
2.379976087 0.0048735017248665545
2.381584179 0.0058902560737832035
2.383192271 0.007160355089792429
2.384800362 0.008774532825214735
2.3864084539999997 0.010751399719809797
2.388016546 0.013018974444262858
2.389624638 0.015647984073080004
2.39123273 0.01881530506160852
2.392840822 0.022262991640231895
2.3944489140000003 0.026310665154454193
2.396057006 0.031005532519763283
2.397665098 0.03596768617699446
2.3992731899999997 0.04175049748046582
2.400881282 0.048104379844501985
2.4024893740000004 0.05487606839848595
2.404097466 0.06259961486331701
2.405705558 0.07097392084964399
2.40731365 0.08024954363384981
2.408921742 0.09068298095244352
2.410529834 0.10162558438706001
2.4121379259999998 0.11369202834649168
2.413746018 0.12703131919507632
2.41535411 0.14053332555095704
2.416962201 0.15538349994572925
2.418570293 0.17113928681159113
2.4201783850000003 0.1860728867027549
2.421786477 0.20225634595409947
2.423394569 0.2181481276634042
2.425002661 0.23293352871305154
2.426610753 0.24883333502035015
2.428218845 0.26328632570244986
2.4298269369999996 0.27700359398492835
2.431435029 0.2921320900216527
2.4330431210000003 0.3050039323238443
