Microns Throughput
3.9469470309999997 0.0
3.948298263 0.0
3.949649495 6.767631241017959e-06
3.9510007270000003 6.769320809227012e-06
3.9523519580000004 6.7704743361304895e-06
3.95370319 9.636229511025443e-06
3.955054421 1.1618117741799142e-05
3.956405652 1.3326483705056246e-05
3.9577568839999997 1.5074610988130364e-05
3.959108115 1.716292454977649e-05
3.960459347 2.0323671167169e-05
3.961810578 2.443460315449359e-05
3.96316181 3.323391672964788e-05
3.964513041 4.52062166024356e-05
3.965864273 5.972603568481013e-05
3.967215504 7.601726471201609e-05
3.968566735 9.330103009193138e-05
3.9699179669999998 0.00011164409674823935
3.971269198 0.00013002037352902377
3.97262043 0.0001436460897077464
3.973971661 0.0001550753756933008
3.975322893 0.0001695158640561287
3.976674124 0.00018563944270415407
3.978025355 0.00020191019474288604
3.9793765870000004 0.0002203100436760215
3.9807278179999996 0.00024397850190469765
3.98207905 0.0002710987458003798
3.983430281 0.00029700881619676764
3.9847815129999997 0.0003212113026853121
3.986132744 0.00034698835116012204
3.987483976 0.00037912853512204504
3.988835207 0.0004185978801898755
3.9901864380000003 0.0004683010602180114
3.99153767 0.0005323677639474741
3.9928889009999997 0.0006140966889783141
3.994240133 0.0007114456666326769
3.995591364 0.000819665052102219
3.996942596 0.0009420389820519815
3.998293827 0.0010788833044451129
3.999645058 0.001232937073194903
4.00099629 0.0014118050172487624
4.002347521 0.0016264006328178544
4.003698753 0.0018882889930789235
4.005049984 0.002209640795277605
4.006401216 0.0026108660998565795
4.007752447 0.0031115682769717453
4.009103679 0.003745789479435401
4.01045491 0.0045551682831928035
4.011806141 0.005595664658920817
4.013157373 0.006947834530494787
4.014508604 0.008729347960246893
4.015859836 0.01111629265298023
4.017211067 0.014372082209753705
4.018562299 0.01886822773393135
4.01991353 0.025190286508437944
4.021264761 0.034185431768645615
4.022615993 0.04708743024016108
4.023967224 0.06559068234331909
4.025318456 0.09177740673782125
4.026669687 0.12718523375511465
4.028020919 0.17189070499850714
4.02937215 0.22384536260370305
4.030723382 0.27848492904685107
4.032074613 0.3300284209126023
4.033425844 0.37294721799521147
4.034777076 0.40377909144265867
4.036128307 0.4217905363454855
4.037479539 0.42970381350618636
4.03883077 0.4309209208035248
4.040182002 0.42981472631249995
4.041533233 0.42946951763434593
4.042884465 0.4312540774133815
4.044235696 0.4356756582820227
4.0455869269999996 0.4424540062828638
4.046938159 0.4506541049115463
4.04828939 0.4592123017897121
4.049640622 0.46684711093233244
4.050991853 0.47260975725003107
4.052343085 0.47594013836524024
4.053694316 0.4765369684464723
4.055045547 0.4745176354125559
4.056396779 0.47049893030431555
4.05774801 0.4651608264655158
4.059099241999999 0.4593546533425404
4.0604504729999995 0.4536755651069775
4.061801705 0.44849122735640956
4.063152936 0.44384617957799766
4.064504168 0.43882245583104385
4.065855399 0.4323194259107315
4.06720663 0.423136911973543
4.0685578620000005 0.4096635838926642
4.069909093000001 0.39081531787468743
4.071260325 0.36608216168902175
4.072611556 0.33525633372699437
4.073962788 0.2993815744674282
4.075314019 0.2602280800263047
4.07666525 0.21918861812230286
4.078016482 0.17963133887872296
4.079367713 0.14349936202899666
4.080718945 0.11217419669191402
4.082070176 0.08628891983276464
4.083421408 0.06568209683668418
4.084772639 0.04977321902244657
4.086123871 0.0378307778990083
4.087475102 0.028925191655510673
4.088826333 0.02229632708906397
4.090177565 0.01735847496486927
4.091528796 0.013648226800582188
4.092880028 0.01084961808261644
4.094231259 0.008712388477126298
4.095582491 0.007059924781806537
4.096933722 0.005771637609462747
4.098284953 0.004760989481047884
4.0996361850000005 0.003959936598845019
4.100987416 0.0033175994389691727
4.102338648 0.0027972475214607688
4.103689878999999 0.0023726786201866646
4.105041110999999 0.0020248620664089063
4.106392342 0.0017359104780500616
4.107743574 0.0014937725902397126
4.109094805 0.0012912537213210446
4.110446036 0.0011196256821380947
4.111797268 0.0009732336021788668
4.113148499 0.0008485177979405171
4.1144997309999995 0.0007427943119292007
4.115850962000001 0.0006529253942820904
4.117202194000001 0.0005766983728922992
4.118553425 0.000511983794924668
4.119904657 0.0004568883943916656
4.121255887999999 0.00040961207930041656
4.122607119 0.00036893992676405535
4.123958351000001 0.00033315322590948414
4.125309582 0.000301135573902676
4.126660814 0.0002726870508438648
4.128012045 0.000247878838330096
4.129363277 0.00022573184411264443
4.130714508 0.0002051037317113293
4.132065739 0.00018562274243331926
4.133416971 0.00016790761243944938
4.134768202 0.00015184343819184569
4.136119434 0.00013677484498515491
4.1374706649999995 0.0001226739233645522
4.138821897 0.00010946621055719658
4.140173128000001 9.724011604572328e-05
4.14152436 8.653970032484779e-05
4.142875591 7.738681836035521e-05
4.144226821999999 6.895340785968132e-05
4.145578054 6.227755916470284e-05
4.146929285000001 5.740776208977343e-05
4.148280517 5.2765064541489e-05
4.149631748 4.732040198464117e-05
4.15098298 0.0
4.152334212 0.0
