Microns Throughput
3.646973654 0.0
3.648324885 0.0
3.649676116 2.6599482875149012e-05
3.6510273470000003 2.6971071145014637e-05
3.652378579 2.7344666714564404e-05
3.6537298099999997 2.7394063329476444e-05
3.655081042 2.7297044703042056e-05
3.656432273 2.7296553637289927e-05
3.657783504 2.7328904665261926e-05
3.659134736 2.7602973263438627e-05
3.660485967 2.809395557598942e-05
3.6618371990000003 2.8547520469307792e-05
3.66318843 2.90984473245152e-05
3.664539662 2.9717577885481055e-05
3.665890893 3.0498579050371483e-05
3.667242125 3.147153231501239e-05
3.6685933559999997 3.235045271496242e-05
3.669944587 3.296738984752055e-05
3.671295819 3.359254990511441e-05
3.67264705 3.4459651092180025e-05
3.673998282 3.553412318971168e-05
3.675349513 3.6665059093119675e-05
3.676700745 3.784661253501123e-05
3.6780519760000003 3.911283085757953e-05
3.679403208 4.042212360615965e-05
3.6807544389999998 4.1930972220977864e-05
3.68210567 4.332061554224998e-05
3.683456902 4.418537226342818e-05
3.684808133 4.498587967249013e-05
3.686159365 4.600984047508847e-05
3.687510596 4.70685481194467e-05
3.688861828 4.835548230956907e-05
3.690213059 4.99319373993739e-05
3.6915642899999996 5.167102089095348e-05
3.692915522 5.395799829889063e-05
3.694266753 5.67285523451679e-05
3.6956179849999997 5.978037340324475e-05
3.696969216 6.3317020180555e-05
3.698320448 6.697103712257805e-05
3.699671679 7.042357534592855e-05
3.701022911 7.391219986328196e-05
3.702374142 7.751464601349806e-05
3.703725373 8.150855057114861e-05
3.7050766050000004 8.577865362021975e-05
3.706427836 8.992483833075622e-05
3.707779068 9.409126970007372e-05
3.709130299 9.887423134887136e-05
3.710481531 0.00010437849669208641
3.711832762 0.00011038307516864361
3.713183993 0.00011670948146270171
3.714535225 0.0001233505294513212
3.7158864560000002 0.00013095942374898853
3.717237688 0.0001396299167552665
3.7185889189999997 0.00014900877702411297
3.719940151 0.00015868577902639812
3.721291382 0.00016877130169099398
3.7226426139999997 0.00018008275280169013
3.723993845 0.00019271212955686797
3.725345076 0.00020581697080217083
3.726696308 0.00021918717991007547
3.7280475390000003 0.00023310883213383454
3.729398771 0.0002479988346339689
3.730750002 0.0002646704740694954
3.7321012340000004 0.0002829758715863032
3.733452465 0.0003021515015308501
3.7348036959999997 0.00032238246690833975
3.736154928 0.00034404816567494307
3.737506159 0.00036737424667078277
3.738857391 0.0003925823597752657
3.740208622 0.00041903895719913776
3.741559854 0.00044638292853781174
3.7429110850000002 0.00047523443945240215
3.744262317 0.0005057671999125267
3.7456135479999997 0.0005380709102274615
3.746964779 0.0005725347581246376
3.748316011 0.0006089885740461288
3.749667242 0.0006476984639886643
3.751018474 0.0006894579938286612
3.752369705 0.0007338542274689605
3.753720937 0.0007806481827476958
3.7550721680000003 0.000830092751410315
3.7564234 0.0008821649217090029
3.757774631 0.0009373987190152075
3.759125862 0.0009960697021743114
3.7604770939999996 0.0010576141494203063
3.7618283249999998 0.001122328456742912
3.763179557 0.0011907503934100107
3.764530788 0.0012627553959568029
3.76588202 0.001338739924875771
3.767233251 0.0014189311597477832
3.768584482 0.0015031188382735134
3.7699357140000003 0.0015919354346069963
3.771286945 0.0016855831108447644
3.7726381769999997 0.0017835807653494243
3.773989408 0.0018865496968416423
3.77534064 0.0019949951633969586
3.776691871 0.0021087776821736
3.778043103 0.002228792765723705
3.779394334 0.0023551165781100073
3.780745565 0.0024878884339086965
3.7820967970000003 0.002628014025131234
3.7834480279999996 0.0027757227358346515
3.7847992599999998 0.002931269920087339
3.786150491 0.003095682122142553
3.7875017229999997 0.003269404907632481
3.7888529539999998 0.0034528835810136507
3.790204185 0.0036470736558937844
3.791555417 0.0038524388864798567
3.792906648 0.0040699360814751544
3.79425788 0.004300998157081033
3.795609111 0.0045461692455106666
3.7969603430000003 0.0048065910426900935
3.798311574 0.005084013488126165
3.7996628059999997 0.0053790745266409845
3.801014037 0.005693011930447692
3.802365268 0.0060278510631190715
3.8037165 0.006385262913727364
3.8050677310000003 0.0067672050495712
3.806418963 0.007176171735527866
3.807770194 0.007613743790167602
3.8091214260000004 0.008082045011723257
3.8104726569999996 0.008584730617044133
3.811823889 0.009124329511344488
3.81317512 0.009703433324077389
3.814526351 0.010326330863400254
3.815877583 0.010996590633048954
3.817228814 0.011718312012869464
3.818580046 0.012497391666393442
3.8199312770000002 0.01333802230459321
3.821282509 0.014244951550060378
3.82263374 0.015226244430532188
3.823984971 0.01628808519504967
3.825336203 0.017436217577604062
3.826687434 0.01867976423753396
3.828038666 0.020024842379278294
